"","Month","Team","Popularity"
"3427","2018-01","New.Orleans.Pelicans",31
"3428","2018-02","New.Orleans.Pelicans",32
"3429","2018-03","New.Orleans.Pelicans",38
"3430","2018-04","New.Orleans.Pelicans",100
"3431","2018-05","New.Orleans.Pelicans",67
"3432","2018-06","New.Orleans.Pelicans",15
"3433","2018-07","New.Orleans.Pelicans",22
"3434","2018-08","New.Orleans.Pelicans",10
"3435","2018-09","New.Orleans.Pelicans",10
"3436","2018-10","New.Orleans.Pelicans",31
"3437","2018-11","New.Orleans.Pelicans",32
"3438","2018-12","New.Orleans.Pelicans",31
"3439","2019-01","New.Orleans.Pelicans",28
"3440","2004-01","New.York.Knicks",12
"3441","2004-02","New.York.Knicks",8
"3442","2004-03","New.York.Knicks",6
"3443","2004-04","New.York.Knicks",5
"3444","2004-05","New.York.Knicks",3
"3445","2004-06","New.York.Knicks",4
"3446","2004-07","New.York.Knicks",4
"3447","2004-08","New.York.Knicks",4
"3448","2004-09","New.York.Knicks",3
"3449","2004-10","New.York.Knicks",6
"3450","2004-11","New.York.Knicks",7
"3451","2004-12","New.York.Knicks",7
"3452","2005-01","New.York.Knicks",7
"3453","2005-02","New.York.Knicks",7
"3454","2005-03","New.York.Knicks",6
"3455","2005-04","New.York.Knicks",4
"3456","2005-05","New.York.Knicks",3
"3457","2005-06","New.York.Knicks",5
"3458","2005-07","New.York.Knicks",7
"3459","2005-08","New.York.Knicks",4
"3460","2005-09","New.York.Knicks",3
"3461","2005-10","New.York.Knicks",8
"3462","2005-11","New.York.Knicks",9
"3463","2005-12","New.York.Knicks",8
"3464","2006-01","New.York.Knicks",8
"3465","2006-02","New.York.Knicks",9
"3466","2006-03","New.York.Knicks",7
"3467","2006-04","New.York.Knicks",4
"3468","2006-05","New.York.Knicks",3
"3469","2006-06","New.York.Knicks",5
"3470","2006-07","New.York.Knicks",4
"3471","2006-08","New.York.Knicks",4
"3472","2006-09","New.York.Knicks",3
"3473","2006-10","New.York.Knicks",5
"3474","2006-11","New.York.Knicks",9
"3475","2006-12","New.York.Knicks",19
"3476","2007-01","New.York.Knicks",7
"3477","2007-02","New.York.Knicks",7
"3478","2007-03","New.York.Knicks",7
"3479","2007-04","New.York.Knicks",5
"3480","2007-05","New.York.Knicks",3
"3481","2007-06","New.York.Knicks",5
"3482","2007-07","New.York.Knicks",6
"3483","2007-08","New.York.Knicks",3
"3484","2007-09","New.York.Knicks",4
"3485","2007-10","New.York.Knicks",7
"3486","2007-11","New.York.Knicks",9
"3487","2007-12","New.York.Knicks",8
"3488","2008-01","New.York.Knicks",7
"3489","2008-02","New.York.Knicks",6
"3490","2008-03","New.York.Knicks",5
"3491","2008-04","New.York.Knicks",5
"3492","2008-05","New.York.Knicks",5
"3493","2008-06","New.York.Knicks",5
"3494","2008-07","New.York.Knicks",5
"3495","2008-08","New.York.Knicks",3
"3496","2008-09","New.York.Knicks",4
"3497","2008-10","New.York.Knicks",7
"3498","2008-11","New.York.Knicks",11
"3499","2008-12","New.York.Knicks",8
"3500","2009-01","New.York.Knicks",7
"3501","2009-02","New.York.Knicks",10
"3502","2009-03","New.York.Knicks",6
"3503","2009-04","New.York.Knicks",4
"3504","2009-05","New.York.Knicks",3
"3505","2009-06","New.York.Knicks",7
"3506","2009-07","New.York.Knicks",6
"3507","2009-08","New.York.Knicks",5
"3508","2009-09","New.York.Knicks",4
"3509","2009-10","New.York.Knicks",7
"3510","2009-11","New.York.Knicks",10
"3511","2009-12","New.York.Knicks",9
"3512","2010-01","New.York.Knicks",9
"3513","2010-02","New.York.Knicks",13
"3514","2010-03","New.York.Knicks",8
"3515","2010-04","New.York.Knicks",5
"3516","2010-05","New.York.Knicks",8
"3517","2010-06","New.York.Knicks",8
"3518","2010-07","New.York.Knicks",24
"3519","2010-08","New.York.Knicks",8
"3520","2010-09","New.York.Knicks",7
"3521","2010-10","New.York.Knicks",12
"3522","2010-11","New.York.Knicks",14
"3523","2010-12","New.York.Knicks",24
"3524","2011-01","New.York.Knicks",22
"3525","2011-02","New.York.Knicks",49
"3526","2011-03","New.York.Knicks",26
"3527","2011-04","New.York.Knicks",30
"3528","2011-05","New.York.Knicks",8
"3529","2011-06","New.York.Knicks",12
"3530","2011-07","New.York.Knicks",6
"3531","2011-08","New.York.Knicks",4
"3532","2011-09","New.York.Knicks",4
"3533","2011-10","New.York.Knicks",4
"3534","2011-11","New.York.Knicks",6
"3535","2011-12","New.York.Knicks",36
"3536","2012-01","New.York.Knicks",24
"3537","2012-02","New.York.Knicks",100
"3538","2012-03","New.York.Knicks",57
"3539","2012-04","New.York.Knicks",41
"3540","2012-05","New.York.Knicks",26
"3541","2012-06","New.York.Knicks",11
"3542","2012-07","New.York.Knicks",24
"3543","2012-08","New.York.Knicks",9
"3544","2012-09","New.York.Knicks",10
"3545","2012-10","New.York.Knicks",15
"3546","2012-11","New.York.Knicks",37
"3547","2012-12","New.York.Knicks",41
"3548","2013-01","New.York.Knicks",29
"3549","2013-02","New.York.Knicks",24
"3550","2013-03","New.York.Knicks",27
"3551","2013-04","New.York.Knicks",43
"3552","2013-05","New.York.Knicks",54
"3553","2013-06","New.York.Knicks",14
"3554","2013-07","New.York.Knicks",20
"3555","2013-08","New.York.Knicks",11
"3556","2013-09","New.York.Knicks",9
"3557","2013-10","New.York.Knicks",16
"3558","2013-11","New.York.Knicks",27
"3559","2013-12","New.York.Knicks",27
"3560","2014-01","New.York.Knicks",28
"3561","2014-02","New.York.Knicks",27
"3562","2014-03","New.York.Knicks",29
"3563","2014-04","New.York.Knicks",22
"3564","2014-05","New.York.Knicks",12
"3565","2014-06","New.York.Knicks",19
"3566","2014-07","New.York.Knicks",23
"3567","2014-08","New.York.Knicks",12
"3568","2014-09","New.York.Knicks",10
"3569","2014-10","New.York.Knicks",20
"3570","2014-11","New.York.Knicks",25
"3571","2014-12","New.York.Knicks",23
"3572","2015-01","New.York.Knicks",24
"3573","2015-02","New.York.Knicks",18
"3574","2015-03","New.York.Knicks",14
"3575","2015-04","New.York.Knicks",11
"3576","2015-05","New.York.Knicks",11
"3577","2015-06","New.York.Knicks",21
"3578","2015-07","New.York.Knicks",26
"3579","2015-08","New.York.Knicks",12
"3580","2015-09","New.York.Knicks",9
"3581","2015-10","New.York.Knicks",18
"3582","2015-11","New.York.Knicks",30
"3583","2015-12","New.York.Knicks",26
"3584","2016-01","New.York.Knicks",31
"3585","2016-02","New.York.Knicks",28
"3586","2016-03","New.York.Knicks",19
"3587","2016-04","New.York.Knicks",12
"3588","2016-05","New.York.Knicks",13
"3589","2016-06","New.York.Knicks",33
"3590","2016-07","New.York.Knicks",41
"3591","2016-08","New.York.Knicks",16
"3592","2016-09","New.York.Knicks",14
"3593","2016-10","New.York.Knicks",28
"3594","2016-11","New.York.Knicks",34
"3595","2016-12","New.York.Knicks",37
"3596","2017-01","New.York.Knicks",34
"3597","2017-02","New.York.Knicks",34
"3598","2017-03","New.York.Knicks",21
"3599","2017-04","New.York.Knicks",13
"3600","2017-05","New.York.Knicks",11
"3601","2017-06","New.York.Knicks",23
"3602","2017-07","New.York.Knicks",34
"3603","2017-08","New.York.Knicks",17
"3604","2017-09","New.York.Knicks",15
"3605","2017-10","New.York.Knicks",25
"3606","2017-11","New.York.Knicks",37
"3607","2017-12","New.York.Knicks",31
"3608","2018-01","New.York.Knicks",25
"3609","2018-02","New.York.Knicks",23
"3610","2018-03","New.York.Knicks",15
"3611","2018-04","New.York.Knicks",14
"3612","2018-05","New.York.Knicks",14
"3613","2018-06","New.York.Knicks",19
"3614","2018-07","New.York.Knicks",19
"3615","2018-08","New.York.Knicks",11
"3616","2018-09","New.York.Knicks",10
"3617","2018-10","New.York.Knicks",24
"3618","2018-11","New.York.Knicks",22
"3619","2018-12","New.York.Knicks",22
"3620","2019-01","New.York.Knicks",19
"3621","2004-01","Oklahoma.City.Thunder",1
"3622","2004-02","Oklahoma.City.Thunder",1
"3623","2004-03","Oklahoma.City.Thunder",1
"3624","2004-04","Oklahoma.City.Thunder",1
"3625","2004-05","Oklahoma.City.Thunder",1
"3626","2004-06","Oklahoma.City.Thunder",1
"3627","2004-07","Oklahoma.City.Thunder",1
"3628","2004-08","Oklahoma.City.Thunder",1
"3629","2004-09","Oklahoma.City.Thunder",1
"3630","2004-10","Oklahoma.City.Thunder",0
"3631","2004-11","Oklahoma.City.Thunder",1
"3632","2004-12","Oklahoma.City.Thunder",1
"3633","2005-01","Oklahoma.City.Thunder",0
"3634","2005-02","Oklahoma.City.Thunder",1
"3635","2005-03","Oklahoma.City.Thunder",1
"3636","2005-04","Oklahoma.City.Thunder",1
"3637","2005-05","Oklahoma.City.Thunder",1
"3638","2005-06","Oklahoma.City.Thunder",1
"3639","2005-07","Oklahoma.City.Thunder",1
"3640","2005-08","Oklahoma.City.Thunder",1
"3641","2005-09","Oklahoma.City.Thunder",1
"3642","2005-10","Oklahoma.City.Thunder",1
"3643","2005-11","Oklahoma.City.Thunder",1
"3644","2005-12","Oklahoma.City.Thunder",1
"3645","2006-01","Oklahoma.City.Thunder",1
"3646","2006-02","Oklahoma.City.Thunder",1
"3647","2006-03","Oklahoma.City.Thunder",1
"3648","2006-04","Oklahoma.City.Thunder",1
"3649","2006-05","Oklahoma.City.Thunder",1
"3650","2006-06","Oklahoma.City.Thunder",1
"3651","2006-07","Oklahoma.City.Thunder",1
"3652","2006-08","Oklahoma.City.Thunder",1
"3653","2006-09","Oklahoma.City.Thunder",1
"3654","2006-10","Oklahoma.City.Thunder",1
"3655","2006-11","Oklahoma.City.Thunder",1
"3656","2006-12","Oklahoma.City.Thunder",1
"3657","2007-01","Oklahoma.City.Thunder",1
"3658","2007-02","Oklahoma.City.Thunder",1
"3659","2007-03","Oklahoma.City.Thunder",1
"3660","2007-04","Oklahoma.City.Thunder",1
"3661","2007-05","Oklahoma.City.Thunder",1
"3662","2007-06","Oklahoma.City.Thunder",1
"3663","2007-07","Oklahoma.City.Thunder",1
"3664","2007-08","Oklahoma.City.Thunder",1
"3665","2007-09","Oklahoma.City.Thunder",1
"3666","2007-10","Oklahoma.City.Thunder",1
"3667","2007-11","Oklahoma.City.Thunder",1
"3668","2007-12","Oklahoma.City.Thunder",1
"3669","2008-01","Oklahoma.City.Thunder",1
"3670","2008-02","Oklahoma.City.Thunder",1
"3671","2008-03","Oklahoma.City.Thunder",1
"3672","2008-04","Oklahoma.City.Thunder",1
"3673","2008-05","Oklahoma.City.Thunder",1
"3674","2008-06","Oklahoma.City.Thunder",1
"3675","2008-07","Oklahoma.City.Thunder",3
"3676","2008-08","Oklahoma.City.Thunder",2
"3677","2008-09","Oklahoma.City.Thunder",5
"3678","2008-10","Oklahoma.City.Thunder",4
"3679","2008-11","Oklahoma.City.Thunder",4
"3680","2008-12","Oklahoma.City.Thunder",3
"3681","2009-01","Oklahoma.City.Thunder",2
"3682","2009-02","Oklahoma.City.Thunder",2
"3683","2009-03","Oklahoma.City.Thunder",2
"3684","2009-04","Oklahoma.City.Thunder",1
"3685","2009-05","Oklahoma.City.Thunder",1
"3686","2009-06","Oklahoma.City.Thunder",1
"3687","2009-07","Oklahoma.City.Thunder",1
"3688","2009-08","Oklahoma.City.Thunder",1
"3689","2009-09","Oklahoma.City.Thunder",1
"3690","2009-10","Oklahoma.City.Thunder",2
"3691","2009-11","Oklahoma.City.Thunder",2
"3692","2009-12","Oklahoma.City.Thunder",2
"3693","2010-01","Oklahoma.City.Thunder",2
"3694","2010-02","Oklahoma.City.Thunder",2
"3695","2010-03","Oklahoma.City.Thunder",2
"3696","2010-04","Oklahoma.City.Thunder",7
"3697","2010-05","Oklahoma.City.Thunder",2
"3698","2010-06","Oklahoma.City.Thunder",2
"3699","2010-07","Oklahoma.City.Thunder",2
"3700","2010-08","Oklahoma.City.Thunder",1
"3701","2010-09","Oklahoma.City.Thunder",1
"3702","2010-10","Oklahoma.City.Thunder",3
"3703","2010-11","Oklahoma.City.Thunder",3
"3704","2010-12","Oklahoma.City.Thunder",3
"3705","2011-01","Oklahoma.City.Thunder",3
"3706","2011-02","Oklahoma.City.Thunder",4
"3707","2011-03","Oklahoma.City.Thunder",4
"3708","2011-04","Oklahoma.City.Thunder",7
"3709","2011-05","Oklahoma.City.Thunder",17
"3710","2011-06","Oklahoma.City.Thunder",2
"3711","2011-07","Oklahoma.City.Thunder",2
"3712","2011-08","Oklahoma.City.Thunder",1
"3713","2011-09","Oklahoma.City.Thunder",1
"3714","2011-10","Oklahoma.City.Thunder",1
"3715","2011-11","Oklahoma.City.Thunder",1
"3716","2011-12","Oklahoma.City.Thunder",5
"3717","2012-01","Oklahoma.City.Thunder",6
"3718","2012-02","Oklahoma.City.Thunder",6
"3719","2012-03","Oklahoma.City.Thunder",8
"3720","2012-04","Oklahoma.City.Thunder",8
"3721","2012-05","Oklahoma.City.Thunder",27
"3722","2012-06","Oklahoma.City.Thunder",55
"3723","2012-07","Oklahoma.City.Thunder",4
"3724","2012-08","Oklahoma.City.Thunder",3
"3725","2012-09","Oklahoma.City.Thunder",3
"3726","2012-10","Oklahoma.City.Thunder",5
"3727","2012-11","Oklahoma.City.Thunder",8
"3728","2012-12","Oklahoma.City.Thunder",9
"3729","2013-01","Oklahoma.City.Thunder",8
"3730","2013-02","Oklahoma.City.Thunder",8
"3731","2013-03","Oklahoma.City.Thunder",9
"3732","2013-04","Oklahoma.City.Thunder",11
"3733","2013-05","Oklahoma.City.Thunder",14
"3734","2013-06","Oklahoma.City.Thunder",3
"3735","2013-07","Oklahoma.City.Thunder",3
"3736","2013-08","Oklahoma.City.Thunder",2
"3737","2013-09","Oklahoma.City.Thunder",2
"3738","2013-10","Oklahoma.City.Thunder",4
"3739","2013-11","Oklahoma.City.Thunder",7
"3740","2013-12","Oklahoma.City.Thunder",7
"3741","2014-01","Oklahoma.City.Thunder",9
"3742","2014-02","Oklahoma.City.Thunder",9
"3743","2014-03","Oklahoma.City.Thunder",8
"3744","2014-04","Oklahoma.City.Thunder",16
"3745","2014-05","Oklahoma.City.Thunder",43
"3746","2014-06","Oklahoma.City.Thunder",8
"3747","2014-07","Oklahoma.City.Thunder",4
"3748","2014-08","Oklahoma.City.Thunder",3
"3749","2014-09","Oklahoma.City.Thunder",2
"3750","2014-10","Oklahoma.City.Thunder",4
"3751","2014-11","Oklahoma.City.Thunder",7
"3752","2014-12","Oklahoma.City.Thunder",9
"3753","2015-01","Oklahoma.City.Thunder",9
"3754","2015-02","Oklahoma.City.Thunder",9
"3755","2015-03","Oklahoma.City.Thunder",10
"3756","2015-04","Oklahoma.City.Thunder",8
"3757","2015-05","Oklahoma.City.Thunder",3
"3758","2015-06","Oklahoma.City.Thunder",3
"3759","2015-07","Oklahoma.City.Thunder",3
"3760","2015-08","Oklahoma.City.Thunder",2
"3761","2015-09","Oklahoma.City.Thunder",2
"3762","2015-10","Oklahoma.City.Thunder",6
"3763","2015-11","Oklahoma.City.Thunder",9
"3764","2015-12","Oklahoma.City.Thunder",9
"3765","2016-01","Oklahoma.City.Thunder",9
"3766","2016-02","Oklahoma.City.Thunder",13
"3767","2016-03","Oklahoma.City.Thunder",12
"3768","2016-04","Oklahoma.City.Thunder",15
"3769","2016-05","Oklahoma.City.Thunder",100
"3770","2016-06","Oklahoma.City.Thunder",7
"3771","2016-07","Oklahoma.City.Thunder",7
"3772","2016-08","Oklahoma.City.Thunder",3
"3773","2016-09","Oklahoma.City.Thunder",3
"3774","2016-10","Oklahoma.City.Thunder",7
"3775","2016-11","Oklahoma.City.Thunder",16
"3776","2016-12","Oklahoma.City.Thunder",10
"3777","2017-01","Oklahoma.City.Thunder",11
"3778","2017-02","Oklahoma.City.Thunder",15
"3779","2017-03","Oklahoma.City.Thunder",12
"3780","2017-04","Oklahoma.City.Thunder",22
"3781","2017-05","Oklahoma.City.Thunder",3
"3782","2017-06","Oklahoma.City.Thunder",5
"3783","2017-07","Oklahoma.City.Thunder",9
"3784","2017-08","Oklahoma.City.Thunder",4
"3785","2017-09","Oklahoma.City.Thunder",9
"3786","2017-10","Oklahoma.City.Thunder",16
"3787","2017-11","Oklahoma.City.Thunder",17
"3788","2017-12","Oklahoma.City.Thunder",17
"3789","2018-01","Oklahoma.City.Thunder",15
"3790","2018-02","Oklahoma.City.Thunder",17
"3791","2018-03","Oklahoma.City.Thunder",14
"3792","2018-04","Oklahoma.City.Thunder",27
"3793","2018-05","Oklahoma.City.Thunder",5
"3794","2018-06","Oklahoma.City.Thunder",6
"3795","2018-07","Oklahoma.City.Thunder",8
"3796","2018-08","Oklahoma.City.Thunder",4
"3797","2018-09","Oklahoma.City.Thunder",4
"3798","2018-10","Oklahoma.City.Thunder",9
"3799","2018-11","Oklahoma.City.Thunder",11
"3800","2018-12","Oklahoma.City.Thunder",11
"3801","2019-01","Oklahoma.City.Thunder",12
"3802","2004-01","Orlando.Magic",10
"3803","2004-02","Orlando.Magic",13
"3804","2004-03","Orlando.Magic",10
"3805","2004-04","Orlando.Magic",6
"3806","2004-05","Orlando.Magic",9
"3807","2004-06","Orlando.Magic",11
"3808","2004-07","Orlando.Magic",10
"3809","2004-08","Orlando.Magic",6
"3810","2004-09","Orlando.Magic",6
"3811","2004-10","Orlando.Magic",12
"3812","2004-11","Orlando.Magic",15
"3813","2004-12","Orlando.Magic",11
"3814","2005-01","Orlando.Magic",17
"3815","2005-02","Orlando.Magic",10
"3816","2005-03","Orlando.Magic",12
"3817","2005-04","Orlando.Magic",9
"3818","2005-05","Orlando.Magic",6
"3819","2005-06","Orlando.Magic",6
"3820","2005-07","Orlando.Magic",7
"3821","2005-08","Orlando.Magic",4
"3822","2005-09","Orlando.Magic",4
"3823","2005-10","Orlando.Magic",9
"3824","2005-11","Orlando.Magic",12
"3825","2005-12","Orlando.Magic",9
"3826","2006-01","Orlando.Magic",11
"3827","2006-02","Orlando.Magic",13
"3828","2006-03","Orlando.Magic",9
"3829","2006-04","Orlando.Magic",9
"3830","2006-05","Orlando.Magic",6
"3831","2006-06","Orlando.Magic",8
"3832","2006-07","Orlando.Magic",10
"3833","2006-08","Orlando.Magic",6
"3834","2006-09","Orlando.Magic",7
"3835","2006-10","Orlando.Magic",12
"3836","2006-11","Orlando.Magic",21
"3837","2006-12","Orlando.Magic",20
"3838","2007-01","Orlando.Magic",14
"3839","2007-02","Orlando.Magic",14
"3840","2007-03","Orlando.Magic",11
"3841","2007-04","Orlando.Magic",12
"3842","2007-05","Orlando.Magic",8
"3843","2007-06","Orlando.Magic",13
"3844","2007-07","Orlando.Magic",10
"3845","2007-08","Orlando.Magic",7
"3846","2007-09","Orlando.Magic",5
"3847","2007-10","Orlando.Magic",10
"3848","2007-11","Orlando.Magic",18
"3849","2007-12","Orlando.Magic",16
"3850","2008-01","Orlando.Magic",14
"3851","2008-02","Orlando.Magic",14
"3852","2008-03","Orlando.Magic",14
"3853","2008-04","Orlando.Magic",16
"3854","2008-05","Orlando.Magic",16
"3855","2008-06","Orlando.Magic",5
"3856","2008-07","Orlando.Magic",10
"3857","2008-08","Orlando.Magic",5
"3858","2008-09","Orlando.Magic",7
"3859","2008-10","Orlando.Magic",10
"3860","2008-11","Orlando.Magic",13
"3861","2008-12","Orlando.Magic",13
"3862","2009-01","Orlando.Magic",16
"3863","2009-02","Orlando.Magic",18
"3864","2009-03","Orlando.Magic",16
"3865","2009-04","Orlando.Magic",21
"3866","2009-05","Orlando.Magic",100
"3867","2009-06","Orlando.Magic",85
"3868","2009-07","Orlando.Magic",15
"3869","2009-08","Orlando.Magic",10
"3870","2009-09","Orlando.Magic",8
"3871","2009-10","Orlando.Magic",19
"3872","2009-11","Orlando.Magic",25
"3873","2009-12","Orlando.Magic",23
"3874","2010-01","Orlando.Magic",19
"3875","2010-02","Orlando.Magic",21
"3876","2010-03","Orlando.Magic",21
"3877","2010-04","Orlando.Magic",25
"3878","2010-05","Orlando.Magic",73
"3879","2010-06","Orlando.Magic",13
"3880","2010-07","Orlando.Magic",21
"3881","2010-08","Orlando.Magic",11
"3882","2010-09","Orlando.Magic",10
"3883","2010-10","Orlando.Magic",26
"3884","2010-11","Orlando.Magic",28
"3885","2010-12","Orlando.Magic",45
"3886","2011-01","Orlando.Magic",36
"3887","2011-02","Orlando.Magic",39
"3888","2011-03","Orlando.Magic",32
"3889","2011-04","Orlando.Magic",43
"3890","2011-05","Orlando.Magic",13
"3891","2011-06","Orlando.Magic",16
"3892","2011-07","Orlando.Magic",8
"3893","2011-08","Orlando.Magic",6
"3894","2011-09","Orlando.Magic",5
"3895","2011-10","Orlando.Magic",5
"3896","2011-11","Orlando.Magic",7
"3897","2011-12","Orlando.Magic",35
"3898","2012-01","Orlando.Magic",34
"3899","2012-02","Orlando.Magic",29
"3900","2012-03","Orlando.Magic",34
"3901","2012-04","Orlando.Magic",27
"3902","2012-05","Orlando.Magic",19
"3903","2012-06","Orlando.Magic",18
"3904","2012-07","Orlando.Magic",23
"3905","2012-08","Orlando.Magic",14
"3906","2012-09","Orlando.Magic",8
"3907","2012-10","Orlando.Magic",14
"3908","2012-11","Orlando.Magic",24
"3909","2012-12","Orlando.Magic",21
"3910","2013-01","Orlando.Magic",20
"3911","2013-02","Orlando.Magic",18
"3912","2013-03","Orlando.Magic",21
"3913","2013-04","Orlando.Magic",11
"3914","2013-05","Orlando.Magic",9
"3915","2013-06","Orlando.Magic",13
"3916","2013-07","Orlando.Magic",12
"3917","2013-08","Orlando.Magic",7
"3918","2013-09","Orlando.Magic",6
"3919","2013-10","Orlando.Magic",15
"3920","2013-11","Orlando.Magic",21
"3921","2013-12","Orlando.Magic",16
"3922","2014-01","Orlando.Magic",16
"3923","2014-02","Orlando.Magic",17
"3924","2014-03","Orlando.Magic",15
"3925","2014-04","Orlando.Magic",11
"3926","2014-05","Orlando.Magic",8
"3927","2014-06","Orlando.Magic",15
"3928","2014-07","Orlando.Magic",14
"3929","2014-08","Orlando.Magic",7
"3930","2014-09","Orlando.Magic",6
"3931","2014-10","Orlando.Magic",16
"3932","2014-11","Orlando.Magic",20
"3933","2014-12","Orlando.Magic",19
"3934","2015-01","Orlando.Magic",19
"3935","2015-02","Orlando.Magic",20
"3936","2015-03","Orlando.Magic",16
"3937","2015-04","Orlando.Magic",13
"3938","2015-05","Orlando.Magic",10
"3939","2015-06","Orlando.Magic",13
"3940","2015-07","Orlando.Magic",14
"3941","2015-08","Orlando.Magic",7
"3942","2015-09","Orlando.Magic",7
"3943","2015-10","Orlando.Magic",17
"3944","2015-11","Orlando.Magic",24
"3945","2015-12","Orlando.Magic",24
"3946","2016-01","Orlando.Magic",20
"3947","2016-02","Orlando.Magic",31
"3948","2016-03","Orlando.Magic",23
"3949","2016-04","Orlando.Magic",19
"3950","2016-05","Orlando.Magic",15
"3951","2016-06","Orlando.Magic",20
"3952","2016-07","Orlando.Magic",21
